450	7875+312	0	49444	1	135391at6656_35525_0:00317b|TCONS_00025450|+|39|0.0002936|1|7875|8186|7875[7875]:8186[8186]:312[312]
450	1506+408	0	58619	1	123631at6656_1507135_0:0008b5|TCONS_00025450|+|72|3.418e-14|1|1506|1913|1506[1506]:1913[1913]:408[408]
450	2496+486	0	94553	1	123631at6656_108931_0:000ba4|TCONS_00025450|+|78|5.34e-16|1|2496|2981|2496[2496]:2981[2981]:486[486]
450	7272+486	0	143930	1	123631at6656_378494_0:0036d9|TCONS_00025450|+|73|1.709e-14|1|7272|7757|7272[7272]:7757[7757]:486[486]
452	293+1215	0	130022	1	118527at6656_7200_0:001784|TCONS_00019235|+|152|2.827e-38|1|293|1507|293[293]:1507[1507]:1215[1215]
457	3555+990	0	137944	1	66366at6656_286706_0:0004e9|TCONS_00020499|+|172|2.696e-44|1|3555|4544|3555[3555]:4544[4544]:990[990]
459	377+768	0	117518	1	47500at6656_34638_0:002c8d|TCONS_00028988|+|182|2.633e-47|1|377|1144|377[377]:1144[1144]:768[768]
460	5713+1608	0	36344	1	4864at6656_74873_0:002568|TCONS_00024307|+|128|4.743e-31|1|5713|7320|5713[5713]:7320[7320]:1608[1608]
463	5934+375	0	148535	1	4136at6656_29031_0:002336|TCONS_00015107|+|41|7.34e-05|1|5934|6308|5934[5934]:6308[6308]:375[375]
469	179+1683	0	143768	1	96601at6656_34740_0:002ced|TCONS_00026877|+|323|9.445e-90|1|179|1861|179[179]:1861[1861]:1683[1683]
470	163+258	0	116830	1	143562at6656_224129_0:002640|TCONS_00028992|+|47|1.147e-06|1|163|420|163[163]:420[420]:258[258]
471	272+832	0	22500	1	32851at6656_246812_0:002bdf|TCONS_00028503|+|110|1.243e-25|2|272|1103|272[272]:868[868]:597[597]|978[978]:1103[1103]:126[126]
476	1319+1303	0	8934	1	65949at6656_69319_0:001590|TCONS_00023904|+|84|8.344e-18|2|1319|2621|1319[1319]:1375[1375]:57[57]|1845[1878]:2621[2621]:777[744]
482	167+1698	0	152293	1	89153at6656_112268_0:001d86|TCONS_00017049|+|1012|3.677e-297|1|167|1864|167[167]:1864[1864]:1698[1698]
485	6223+756	0	117518	1	47500at6656_34638_0:002c8d|TCONS_00019358|+|172|2.696e-44|1|6223|6978|6223[6223]:6978[6978]:756[756]
486	1043+792	0	99506	1	66366at6656_88015_0:004210|TCONS_00028757|+|61|7e-11|1|1043|1834|1043[1043]:1834[1834]:792[792]
488	1705+1557	0	19186	1	13736at6656_66420_0:001087|TCONS_00028762|+|114|7.771e-27|1|1705|3261|1705[1705]:3261[3261]:1557[1557]
490	138+2520	0	18920	1	105099at6656_568069_0:001a14|TCONS_00025509|+|338|2.882e-94|1|138|2657|138[138]:2657[2657]:2520[2520]
492	4944+318	0	69626	1	135391at6656_224129_0:0000c6|TCONS_00022632|+|62|3.5e-11|1|4944|5261|4944[4944]:5261[5261]:318[318]
493	427+297	0	59343	1	37297at6656_286706_0:00374d|TCONS_00015320|+|45|4.587e-06|1|427|723|427[427]:723[723]:297[297]
496	234+324	0	45109	1	113817at6656_56086_0:003139|TCONS_00017145|+|67|1.094e-12|1|234|557|234[234]:557[557]:324[324]
499	171+1386	0	65657	1	59197at6656_438502_0:00593c|TCONS_00020698|+|146|1.809e-36|1|171|1556|171[171]:1556[1556]:1386[1386]
501	1757+1836	0	37290	1	151114at6656_126957_0:001911|TCONS_00027992|+|176|1.685e-45|1|1757|3592|1757[1757]:3592[3592]:1836[1836]
505	584+687	0	165187	1	58027at6656_43041_0:002722|TCONS_00029275|+|114|7.771e-27|1|584|1270|584[584]:1270[1270]:687[687]
507	141+2055	0	46037	1	65532at6656_7165_0:00181b|TCONS_00015401|+|1313|0|1|141|2195|141[141]:2195[2195]:2055[2055]
533	0+1140	0	122413	1	53298at6656_294128_0:002c73|TCONS_00017366|+|349|1.407e-97|1|0|1139|0[0]:1139[1139]:1140[1140]
537	248+1594	0	44535	1	53243at6656_41427_0:002de1|TCONS_00027496|+|997|1.205e-292|2|248|1841|248[248]:1294[1294]:1047[1047]|1362[1377]:1841[1841]:480[465]
545	1052+555	0	6242	1	52643at6656_156304_0:001ca3|TCONS_00027508|+|72|3.418e-14|1|1052|1606|1052[1052]:1606[1606]:555[555]
555	330+1888	0	165597	1	55599at6656_535359_0:0009d9|TCONS_00034003|+|330|7.379e-92|2|330|2217|330[330]:695[695]:366[366]|790[790]:2217[2217]:1428[1428]
558	654+603	0	135685	1	58027at6656_7282_0:00354b|TCONS_00030608|+|72|3.418e-14|1|654|1256|654[654]:1256[1256]:603[603]
559	283+1032	0	100433	1	116401at6656_139723_0:000079|TCONS_00031950|+|598|1.556e-172|1|283|1314|283[283]:1314[1314]:1032[1032]
562	4337+582	0	74435	1	26653at6656_1629725_0:000a4d|TCONS_00036815|+|50|1.434e-07|1|4337|4918|4337[4337]:4918[4918]:582[582]
574	2107-1866	0	26693	-1	30463at6656_121845_0:00070c|TCONS_00038757|-|443|7.106e-126|1|242|2107|2107[2107]:242[242]:1866[1866]
577	203+849	0	90502	1	83755at6656_218467_0:001143|TCONS_00029699|+|80|1.335e-16|1|203|1051|203[203]:1051[1051]:849[849]
581	1182+759	0	99789	1	75704at6656_108931_0:000186|TCONS_00034062|+|170|1.078e-43|1|1182|1940|1182[1182]:1940[1940]:759[759]
584	1263+570	0	37080	1	56523at6656_1155016_0:00503d|TCONS_00030756|+|63|1.75e-11|1|1263|1832|1263[1263]:1832[1832]:570[570]
587	3138+654	0	117518	1	47500at6656_34638_0:002c8d|TCONS_00029761|+|180|1.053e-46|1|3138|3791|3138[3138]:3791[3791]:654[654]
588	314+792	0	27471	1	101761at6656_199890_0:00032c|TCONS_00036854|+|507|3.852e-145|1|314|1105|314[314]:1105[1105]:792[792]
598	3011+2214	0	26693	1	30463at6656_121845_0:00070c|TCONS_00037354|+|480|5.17e-137|1|3011|5224|3011[3011]:5224[5224]:2214[2214]
599	574+1728	0	144416	1	4864at6656_45779_0:0009cb|TCONS_00038107|+|129|2.372e-31|1|574|2301|574[574]:2301[2301]:1728[1728]
